0.0,0.0
1.2489,0.0
2.4978,0.0
3.7467,0.0
4.9956,0.0
6.2445,0.0
7.4934,0.0
8.7423,0.0
9.9912,0.0
11.24,0.0
12.489,0.0
13.738,0.0
14.987,0.0
16.236,0.0
17.485,0.0
18.733,0.0
19.982,0.0
21.231,0.0
22.48,0.0
23.729,0.0
24.978,0.0
26.227,0.0
27.476,0.0
28.725,0.0
29.974,0.0
31.222,0.0
32.471,0.0
33.72,0.0
34.969,0.0
36.218,0.0
37.467,0.0
38.716,0.0
39.965,0.0
41.214,0.0
42.463,0.0
43.711,0.0
44.96,0.0
46.209,0.0
47.458,0.0
48.707,0.0
49.956,0.0
51.205,0.0
52.454,0.0
53.703,0.0
54.952,0.0
56.2,0.0
57.449,0.0
58.698,0.0
59.947,0.0
61.196,0.0
62.445,0.0
63.694,0.0
64.943,0.0
66.192,0.0
67.44,0.0
68.689,0.0
69.938,0.0
71.187,0.0
72.436,0.0
73.685,0.0
74.934,0.0
76.183,0.0
77.432,0.0
78.681,0.0
79.929,0.0
81.178,0.0014451
82.427,0.0090217
83.676,0.029217
84.924,0.068518
86.171,0.1334
87.416,0.23031
88.658,0.36563
89.893,0.54566
91.12,0.77654
92.335,1.0642
93.534,1.4142
94.71,1.8318
95.858,2.3215
96.971,2.8873
98.039,3.5321
99.054,4.2579
100.01,5.0651
100.88,5.9527
101.67,6.9181
102.36,7.9564
102.94,9.0604
103.4,10.221
103.72,11.425
103.9,12.66
103.92,13.906
103.8,15.147
103.54,16.367
103.16,17.555
102.67,18.702
102.08,19.803
101.41,20.854
100.66,21.855
99.857,22.807
98.998,23.713
98.097,24.577
97.162,25.405
96.201,26.202
95.221,26.977
94.229,27.735
93.23,28.485
92.23,29.232
91.229,29.98
90.229,30.727
89.228,31.474
88.229,32.224
87.236,32.982
86.257,33.757
85.3,34.558
84.372,35.394
83.484,36.272
82.646,37.197
81.87,38.174
81.166,39.205
80.541,40.285
79.998,41.409
79.542,42.571
79.173,43.763
78.895,44.98
78.709,46.214
78.615,47.458
78.615,48.706
78.709,49.951
78.895,51.184
79.174,52.401
79.542,53.594
79.999,54.755
80.542,55.879
81.167,56.959
81.871,57.99
82.65,58.964
83.5,59.878
84.417,60.725
85.394,61.503
86.426,62.203
87.508,62.825
88.634,63.364
89.796,63.82
90.986,64.195
92.197,64.501
93.422,64.742
94.656,64.932
95.896,65.081
97.139,65.195
98.385,65.288
99.631,65.369
100.88,65.449
102.12,65.538
103.37,65.647
104.61,65.785
105.84,65.962
107.07,66.19
108.29,66.478
109.48,66.834
110.65,67.268
111.79,67.785
112.88,68.397
113.91,69.102
114.86,69.905
115.72,70.805
116.48,71.799
117.1,72.877
117.59,74.024
117.93,75.223
118.12,76.455
118.15,77.701
118.03,78.942
117.75,80.157
117.33,81.329
116.76,82.439
116.07,83.475
115.25,84.419
114.34,85.268
113.34,86.014
112.27,86.653
111.14,87.184
109.97,87.605
108.76,87.92
107.53,88.13
106.29,88.24
105.04,88.255
103.79,88.18
102.55,88.021
101.33,87.784
100.12,87.475
98.927,87.101
97.756,86.669
96.606,86.183
95.476,85.651
94.367,85.078
93.276,84.471
92.202,83.833
91.143,83.17
90.097,82.488
89.061,81.791
88.031,81.085
87.005,80.372
85.981,79.659
84.956,78.945
83.931,78.231
82.906,77.517
81.881,76.803
80.857,76.09
79.832,75.376
78.807,74.662
77.782,73.948
76.757,73.234
75.733,72.52
74.708,71.807
73.684,71.093
72.658,70.379
71.633,69.665
70.609,68.951
69.584,68.237
68.559,67.524
67.535,66.81
66.509,66.096
65.485,65.382
64.46,64.668
63.435,63.955
62.41,63.241
61.385,62.527
60.361,61.813
59.336,61.099
58.311,60.385
57.286,59.672
56.261,58.958
55.237,58.244
54.212,57.53
53.187,56.816
52.162,56.103
51.138,55.389
50.113,54.675
49.088,53.961
48.063,53.247
47.038,52.533
46.014,51.82
44.989,51.106
43.964,50.392
42.939,49.678
41.914,48.964
40.89,48.25
39.865,47.537
38.84,46.823
37.815,46.109
36.79,45.395
35.764,44.684
34.735,43.975
33.703,43.273
32.666,42.577
31.622,41.892
30.57,41.218
29.51,40.559
28.439,39.915
27.358,39.29
26.265,38.686
25.16,38.104
24.041,37.549
22.91,37.021
21.764,36.524
20.605,36.06
19.432,35.632
18.246,35.241
17.048,34.886
15.84,34.57
14.623,34.291
13.398,34.05
12.166,33.848
10.928,33.684
9.6852,33.559
8.4394,33.473
7.1915,33.426
5.9428,33.417
4.6945,33.448
3.4476,33.518
2.2036,33.626
0.96361,33.774
-0.27121,33.96
-1.4996,34.184
